Time,UK PV 10:00 DAH Forecast(MW),UK Wind 10:00 DAH Forecast(MW),UK Demand 10:00 DAH Forecast(MW),UK - PowerDemand - Observation - Total - Hourly - MW - RealData (MW),UK Wind 15:00 DAH Forecast(MW),UK PV 15:00 DAH Forecast(MW),UK Demand 15:00 DAH Forecast(MW),UK - PowerDemand - Normal - Total - Hourly - MW - Normal (MW),Elexon Estimated Imbalance Price  (3) (£/MWh),EPEX UK DayAhead Hourly Price (1) (£/MWh)
8/30/2020 8:00,527,5723,20036,19209,5575,551,20006,19580,49,29.4
8/30/2020 8:30,1146,,,19769,,1183,,,50,
8/30/2020 9:00,1899,5471,21242,20648,5362,1946,21391,21088,49,30
8/30/2020 9:30,2759,,,20940,,2818,,,49,
8/30/2020 10:00,3541,5280,22024,21316,5203,3637,22192,22513,49,35
8/30/2020 10:30,4230,,,21395,,4383,,,49,
8/30/2020 11:00,4855,5132,22310,21638,5089,5019,22408,22881,49,42
8/30/2020 11:30,5408,,,21667,,5535,,,26.1,
8/30/2020 12:00,5775,4948,22726,22310,4958,5862,22686,23321,17.4,35
8/30/2020 12:30,5955,,,22825,,6005,,,30,
8/30/2020 13:00,6009,4758,23011,23299,4795,6094,23127,23362,48.8,40
8/30/2020 13:30,6009,,,23377,,6127,,,49,
8/30/2020 14:00,5947,4544,22863,23142,4617,6079,22904,22793,49.8,39.3
8/30/2020 14:30,5781,,,22864,,5914,,,49,
8/30/2020 15:00,5484,4387,22632,22771,4492,5639,22691,22695,48.7,38
8/30/2020 15:30,5056,,,22616,,5253,,,23.5,
8/30/2020 16:00,4570,4284,23137,23008,4392,4769,23186,22865,23,36.9
8/30/2020 16:30,4030,,,23693,,4192,,,33.4,
8/30/2020 17:00,3428,4098,24768,24628,4196,3560,24749,24715,3.1,48
8/30/2020 17:30,2770,,,25701,,2882,,,3.1,
8/30/2020 18:00,2135,3854,26904,26953,3952,2214,26888,26401,3,50
8/30/2020 18:30,1533,,,27715,,1568,,,3,
8/30/2020 19:00,981,3568,28110,28197,3670,993,28096,27142,3,53
8/30/2020 19:30,492,,,28344,,503,,,10,
8/30/2020 20:00,182,3210,28356,28254,3306,190,28337,27488,48,53
8/30/2020 20:30,52,,,28054,,53,,,28,
8/30/2020 21:00,1,2797,29167,28622,2936,1,29149,27648,59.9,55
8/30/2020 21:30,0,,,28584,,0,,,59.7,
8/30/2020 22:00,0,2339,27615,27795,2527,0,27600,26534,47,47.5
8/30/2020 22:30,0,,,26598,,0,,,46.9,
8/30/2020 23:00,0,1929,25359,25812,2065,0,25348,24422,4.2,34.1
8/30/2020 23:30,0,,,24420,,0,,,4.2,
8/31/2020 0:00,0,1620,22463,22908,1699,0,22453,21822,48.5,39.1
8/31/2020 0:30,0,,,21726,,0,,,46.9,
8/31/2020 1:00,0,1664,20057,20866,1709,0,20008,19480,37,35
8/31/2020 1:30,0,,,20264,,0,,,47,
8/31/2020 2:00,0,1501,19334,19868,1554,0,19268,18536,47,30.4
8/31/2020 2:30,0,,,19609,,0,,,46.4,
8/31/2020 3:00,0,1419,18844,19507,1430,0,18782,17862,46.4,30.4
8/31/2020 3:30,0,,,19149,,0,,,46.4,
8/31/2020 4:00,0,1376,18574,18998,1345,0,18513,17502,46.3,28.1
8/31/2020 4:30,0,,,18767,,0,,,46.5,
8/31/2020 5:00,0,1324,18469,18843,1292,0,18407,17393,47,31.6
8/31/2020 5:30,0,,,18756,,0,,,46.3,
8/31/2020 6:00,0,1318,19100,19040,1298,0,19053,17960,47,41.4
8/31/2020 6:30,0,,,19519,,0,,,46.3,
8/31/2020 7:00,22,1380,20351,20036,1330,22,20275,19248,64.3,52.4
8/31/2020 7:30,121,,,20920,,120,,,7.6,
8/31/2020 8:00,476,1416,21827,21878,1337,478,21754,21335,52.9,55
8/31/2020 8:30,1087,,,22316,,1099,,,63.3,
8/31/2020 9:00,1784,1331,23444,23064,1266,1808,23512,23056,45,60
8/31/2020 9:30,2545,,,23630,,2582,,,55.1,
8/31/2020 10:00,3286,1239,23957,24008,1188,3315,23922,23875,26.5,58.2
8/31/2020 10:30,3992,,,24013,,3992,,,12.3,
8/31/2020 11:00,4603,1256,23209,23573,1188,4593,23094,23665,12.3,57.2
8/31/2020 11:30,5106,,,23271,,5105,,,12.3,
8/31/2020 12:00,5421,1298,22703,23101,1229,5414,22740,23163,26.8,54.9
8/31/2020 12:30,5549,,,23474,,5520,,,27,
8/31/2020 13:00,5573,1325,23039,24291,1290,5540,23052,22773,27,55
8/31/2020 13:30,5501,,,24227,,5493,,,2,
8/31/2020 14:00,5334,1347,22817,23790,1340,5350,22801,22101,7.6,52.7
8/31/2020 14:30,5074,,,23754,,5114,,,0,
8/31/2020 15:00,4739,1380,22491,23778,1370,4779,22609,21926,0,50.4
8/31/2020 15:30,4330,,,23799,,4349,,,27.1,
8/31/2020 16:00,3859,1438,23473,24226,1426,3852,23494,22549,27.1,54
8/31/2020 16:30,3331,,,24551,,3294,,,27.1,
8/31/2020 17:00,2787,1485,25581,25371,1476,2736,25535,24549,26.5,60
8/31/2020 17:30,2236,,,26492,,2185,,,26.5,
8/31/2020 18:00,1721,1512,28134,27717,1509,1680,28108,26924,27.1,66.1
8/31/2020 18:30,1244,,,28587,,1224,,,27.2,
8/31/2020 19:00,799,1471,29109,28935,1470,792,29081,28101,27.3,72.6
8/31/2020 19:30,394,,,29113,,393,,,27.4,
8/31/2020 20:00,140,1447,29173,28832,1410,142,29137,28514,27.2,66.8
8/31/2020 20:30,39,,,28697,,41,,,40,
8/31/2020 21:00,1,1519,29977,29341,1467,1,29935,29211,60,59.8
8/31/2020 21:30,0,,,29142,,0,,,59.9,
8/31/2020 22:00,0,1615,28305,28212,1594,0,28261,27928,62,47.8
8/31/2020 22:30,0,,,26942,,0,,,27.7,
8/31/2020 23:00,0,1695,25496,25777,1740,0,25453,25292,50,41.2
8/31/2020 23:30,0,,,24242,,0,,,30,
9/1/2020 0:00,0,1742,22447,22647,1871,0,22410,22254,46.5,35.9
9/1/2020 0:30,0,,,21449,,0,,,46.5,
9/1/2020 1:00,0,1696,20251,20580,1541,0,20240,19923,0.5,34.7
9/1/2020 1:30,0,,,19883,,0,,,2,
9/1/2020 2:00,0,1731,19835,19532,1581,0,19819,19254,46.4,32.9
9/1/2020 2:30,0,,,19405,,0,,,46.3,
9/1/2020 3:00,0,1764,19435,19190,1644,0,19434,18980,46.3,32
9/1/2020 3:30,0,,,18864,,0,,,46,
9/1/2020 4:00,0,1800,19030,18705,1667,0,19031,18667,46,32.9
9/1/2020 4:30,0,,,18675,,0,,,46,
9/1/2020 5:00,0,1839,18957,18784,1697,0,18960,18774,46,33.9
9/1/2020 5:30,0,,,18902,,0,,,46,
9/1/2020 6:00,0,1864,19925,19582,1747,0,19928,19860,46,42
9/1/2020 6:30,0,,,20626,,0,,,27.8,
9/1/2020 7:00,12,1927,23541,22416,1821,12,23516,23784,54.5,51.2
9/1/2020 7:30,81,,,23992,,82,,,54.5,
9/1/2020 8:00,400,2022,26518,26023,1909,406,26495,27946,55.5,57
9/1/2020 8:30,972,,,27168,,984,,,68,
9/1/2020 9:00,1654,2110,27854,28052,1961,1655,27930,29752,64,54.9
9/1/2020 9:30,2426,,,27940,,2395,,,62.4,
9/1/2020 10:00,3171,2281,27529,27879,2126,3101,27784,30018,55.8,50.7
9/1/2020 10:30,3874,,,27479,,3759,,,28.1,
9/1/2020 11:00,4497,2536,26382,26775,2430,4338,26681,29520,53.1,48
9/1/2020 11:30,5029,,,26534,,4831,,,28.3,
9/1/2020 12:00,5412,2775,26195,26519,2715,5172,26474,29242,28.5,46.6
9/1/2020 12:30,5643,,,26756,,5358,,,49.8,
9/1/2020 13:00,5715,2933,26604,26982,2889,5398,27018,29005,48.8,45.6
9/1/2020 13:30,5712,,,27174,,5301,,,48.5,
9/1/2020 14:00,5589,2926,26653,27037,2874,5135,26953,28601,29.5,43.1
9/1/2020 14:30,5378,,,26923,,4910,,,28.4,
9/1/2020 15:00,5091,2823,26781,26842,2847,4637,26995,28431,28.4,43
9/1/2020 15:30,4731,,,26717,,4318,,,28.4,
9/1/2020 16:00,4283,2775,27429,26873,2874,3933,27529,28613,28.4,44.5
9/1/2020 16:30,3752,,,27245,,3480,,,28.4,
9/1/2020 17:00,3170,2773,28753,27990,2863,2955,28766,30245,27.9,47.5
9/1/2020 17:30,2545,,,29069,,2366,,,28.4,
9/1/2020 18:00,1957,2795,30437,30209,2833,1827,30462,31522,28.6,56.6
9/1/2020 18:30,1414,,,30824,,1346,,,81.2,
9/1/2020 19:00,903,2834,31062,31305,2812,876,31074,32022,28.6,62.5
9/1/2020 19:30,436,,,31602,,427,,,28.7,
9/1/2020 20:00,147,2925,30992,31321,2929,147,30991,32044,81.2,60.8
9/1/2020 20:30,38,,,31163,,39,,,65,
9/1/2020 21:00,1,3136,31747,31739,3206,1,31729,31855,65,54
9/1/2020 21:30,0,,,31246,,0,,,28.7,
9/1/2020 22:00,0,3453,29395,29935,3505,0,29375,29978,28.7,43
9/1/2020 22:30,0,,,28481,,0,,,28.7,
9/1/2020 23:00,0,3789,26289,26865,3753,0,26285,26839,2,36.1
9/1/2020 23:30,0,,,25151,,0,,,2,
9/2/2020 0:00,0,4088,22902,23445,3993,0,22907,23355,47.5,38.1
9/2/2020 0:30,0,,,22111,,0,,,45.5,
9/2/2020 1:00,0,4150,20627,21034,4313,0,20647,20838,46,34.7
9/2/2020 1:30,0,,,20315,,0,,,45,
9/2/2020 2:00,0,4481,19862,19777,4606,0,19870,20105,15,33.2
9/2/2020 2:30,0,,,19642,,0,,,31.5,
9/2/2020 3:00,0,4734,19216,19313,4811,0,19217,19559,44.8,31.7
9/2/2020 3:30,0,,,18905,,0,,,45,
9/2/2020 4:00,0,4835,18856,18785,4857,0,18857,19218,45,31.1
9/2/2020 4:30,0,,,18755,,0,,,45,
9/2/2020 5:00,0,4938,18906,18640,4933,0,18922,19243,45,33.4
9/2/2020 5:30,0,,,18776,,0,,,2,
9/2/2020 6:00,0,5099,20109,19477,5092,0,20132,20313,15,43.4
9/2/2020 6:30,0,,,20147,,0,,,3,
9/2/2020 7:00,9,5342,24124,21824,5330,9,24099,24698,27.9,52
9/2/2020 7:30,65,,,23437,,65,,,28.8,
9/2/2020 8:00,331,5651,27415,25416,5608,332,27413,28902,53,57.2
9/2/2020 8:30,811,,,26565,,813,,,56,
9/2/2020 9:00,1392,5916,28370,27598,5910,1404,28534,30480,56,55.3
9/2/2020 9:30,2054,,,27686,,2083,,,56,
9/2/2020 10:00,2638,6265,28031,27798,6293,2688,28154,30227,53.5,47.5
9/2/2020 10:30,3135,,,27342,,3205,,,36.4,
9/2/2020 11:00,3629,6707,26883,26986,6718,3667,27009,29835,24.8,43.1
9/2/2020 11:30,4113,,,26765,,4068,,,50.7,
9/2/2020 12:00,4434,6968,26482,26650,7095,4323,26608,29337,46.9,39.1
9/2/2020 12:30,4584,,,26992,,4426,,,46.5,
9/2/2020 13:00,4612,7106,26609,27604,7350,4390,26545,29065,46.4,38.4
9/2/2020 13:30,4523,,,27852,,4220,,,45.4,
9/2/2020 14:00,4330,7216,26594,27729,7564,3963,26583,28650,30,38.3
9/2/2020 14:30,4041,,,28011,,3627,,,42.7,
9/2/2020 15:00,3708,7392,26909,28102,7735,3246,26956,28480,44,38.3
9/2/2020 15:30,3336,,,28125,,2826,,,44,
9/2/2020 16:00,2886,7619,27648,28380,7852,2407,27709,28717,58.7,40.2
9/2/2020 16:30,2364,,,28631,,1994,,,58.4,
9/2/2020 17:00,1889,7797,28930,29367,7937,1591,28918,30474,61.2,45.6
9/2/2020 17:30,1469,,,29977,,1202,,,63.8,
9/2/2020 18:00,1065,7895,30375,30824,7987,866,30365,31818,67.2,52.6
9/2/2020 18:30,680,,,31206,,588,,,67.2,
9/2/2020 19:00,379,7937,30790,31240,8136,348,30786,32511,76.6,60
9/2/2020 19:30,166,,,31021,,148,,,68.8,
9/2/2020 20:00,44,8082,30660,30995,8263,34,30656,32738,62.1,57.5
9/2/2020 20:30,8,,,30645,,6,,,64,
9/2/2020 21:00,0,8269,30709,30498,8322,0,30690,32180,53,48.3
9/2/2020 21:30,0,,,29679,,0,,,16.6,
9/2/2020 22:00,0,8412,28216,28250,8462,0,28197,29877,16.7,42.7
9/2/2020 22:30,0,,,26390,,0,,,52.6,
9/2/2020 23:00,0,8487,25078,24861,8611,0,25071,26655,43.5,38.3
9/2/2020 23:30,0,,,23259,,0,,,44.2,
9/3/2020 0:00,0,8560,21794,21814,8717,0,21799,23411,50.9,40.5
9/3/2020 0:30,0,,,20433,,0,,,53.5,
9/3/2020 1:00,0,9103,19620,19536,9325,0,19621,20778,55,35.5
9/3/2020 1:30,0,,,18798,,0,,,47.4,
9/3/2020 2:00,0,9094,18930,18458,9264,0,18918,20081,51.5,33
9/3/2020 2:30,0,,,18249,,0,,,36,
9/3/2020 3:00,0,8943,18419,17990,9056,0,18399,19549,2.05,31.1
9/3/2020 3:30,0,,,17667,,0,,,2,
9/3/2020 4:00,0,8883,18162,17540,8923,0,18146,19274,2.05,30.8
9/3/2020 4:30,0,,,17400,,0,,,2.05,
9/3/2020 5:00,0,8925,18149,17584,8886,0,18134,19272,28,33.6
9/3/2020 5:30,0,,,17726,,0,,,55.8,
9/3/2020 6:00,0,9020,19347,18493,8923,0,19331,20360,55.8,43
9/3/2020 6:30,0,,,19276,,0,,,46,
9/3/2020 7:00,4,9058,23267,21374,8920,6,23184,24626,54.8,48.6
9/3/2020 7:30,30,,,23404,,35,,,52.1,
9/3/2020 8:00,145,9047,27123,25959,8952,146,27052,28753,49.9,50.8
9/3/2020 8:30,356,,,27514,,344,,,52.8,
9/3/2020 9:00,650,9226,28709,28743,9074,630,28832,30331,53,47.6
9/3/2020 9:30,1020,,,29228,,997,,,53,
9/3/2020 10:00,1412,9663,29108,29781,9465,1368,29133,30078,53,43.9
9/3/2020 10:30,1817,,,29774,,1736,,,53,
9/3/2020 11:00,2196,9985,28640,29650,9944,2117,28586,29676,55,41.7
9/3/2020 11:30,2541,,,29429,,2500,,,52.9,
9/3/2020 12:00,2782,10196,28365,29277,10200,2758,28160,29178,53,40.8
9/3/2020 12:30,2921,,,29142,,2890,,,53,
9/3/2020 13:00,3049,10291,28166,29155,10344,3032,28165,28906,52.9,38.5
9/3/2020 13:30,3173,,,28573,,3188,,,51.8,
9/3/2020 14:00,3261,10216,27763,28087,10299,3302,27799,28474,52.8,38.5
9/3/2020 14:30,3313,,,27620,,3367,,,17.4,
9/3/2020 15:00,3326,10157,27482,27196,10165,3384,27514,28278,17.4,36
9/3/2020 15:30,3309,,,26994,,3357,,,17.4,
9/3/2020 16:00,3224,10203,27609,26913,10218,3260,27648,28504,17.4,32.9
9/3/2020 16:30,3070,,,27342,,3094,,,49,
9/3/2020 17:00,2793,10280,28487,27868,10332,2841,28491,30260,37.2,38.8
9/3/2020 17:30,2395,,,28638,,2497,,,17.4,
9/3/2020 18:00,1926,10230,29802,29385,10344,2027,29817,31604,17.4,43.5
9/3/2020 18:30,1399,,,29991,,1443,,,17.5,
9/3/2020 19:00,904,10005,30476,30011,10096,912,30503,32361,56,52.1
9/3/2020 19:30,458,,,30181,,457,,,56.5,
9/3/2020 20:00,168,9483,30396,30369,9527,165,30411,32588,54.8,52
9/3/2020 20:30,38,,,30361,,37,,,54.8,
9/3/2020 21:00,0,8940,30961,30559,9013,0,30938,32069,53,47.8
9/3/2020 21:30,0,,,29973,,0,,,17.6,
9/3/2020 22:00,0,8668,28523,29042,8772,0,28502,29672,50,45.5
9/3/2020 22:30,0,,,27426,,0,,,17.5,
9/3/2020 23:00,0,8651,25337,25769,8857,0,25319,26471,54,37.8
9/3/2020 23:30,0,,,24119,,0,,,55,
9/4/2020 0:00,0,8735,22053,22746,8990,0,22049,23247,54,38.5
9/4/2020 0:30,0,,,21218,,0,,,50,
9/4/2020 1:00,0,9191,19404,20124,9222,0,19398,20710,37.1,33.9
9/4/2020 1:30,0,,,19507,,0,,,2,
9/4/2020 2:00,0,8942,18711,19029,9051,0,18699,20013,2,28.4
9/4/2020 2:30,0,,,18908,,0,,,2,
9/4/2020 3:00,0,8709,18152,18581,8727,0,18139,19508,23.4,27.1
9/4/2020 3:30,0,,,18462,,0,,,32.5,
9/4/2020 4:00,0,8455,17787,18284,8509,0,17775,19289,50,25.7
9/4/2020 4:30,0,,,18208,,0,,,50,
9/4/2020 5:00,0,8214,17818,18158,8240,0,17807,19299,50,27.9
9/4/2020 5:30,0,,,18383,,0,,,50,
9/4/2020 6:00,0,8069,19022,19024,8057,0,19014,20134,40.7,37.5
9/4/2020 6:30,0,,,19849,,0,,,40.7,
9/4/2020 7:00,8,7983,22620,21732,7982,12,22556,24115,45.6,42.1
9/4/2020 7:30,67,,,23616,,78,,,43.1,
9/4/2020 8:00,363,7910,26148,25995,7964,369,26114,28383,47.8,47
9/4/2020 8:30,898,,,27274,,882,,,55,
9/4/2020 9:00,1484,8125,27256,28474,8251,1436,27456,29823,56,46.9
9/4/2020 9:30,2094,,,28654,,2009,,,58.5,
9/4/2020 10:00,2629,8503,26941,28650,8530,2524,27202,29908,58.5,48.1
9/4/2020 10:30,3075,,,28509,,2967,,,55,
9/4/2020 11:00,3418,8687,26134,27995,8605,3291,26339,29507,55,45.9
9/4/2020 11:30,3656,,,27560,,3495,,,44,
9/4/2020 12:00,3800,8808,26034,27207,8732,3646,26131,28925,39.9,44.4
9/4/2020 12:30,3853,,,27259,,3748,,,53,
9/4/2020 13:00,3841,8962,26289,27352,8997,3778,26249,28734,17,42.1
9/4/2020 13:30,3766,,,27099,,3763,,,15,
9/4/2020 14:00,3638,9218,25919,26704,9300,3648,25974,27719,17,38.7
9/4/2020 14:30,3459,,,26284,,3445,,,47.5,
9/4/2020 15:00,3256,9467,25419,25943,9528,3198,25564,27425,15,34.9
9/4/2020 15:30,3029,,,25706,,2916,,,15,
9/4/2020 16:00,2764,9631,25911,25730,9627,2631,25959,27580,30,34.8
9/4/2020 16:30,2462,,,26440,,2347,,,49,
9/4/2020 17:00,2137,9704,27026,27097,9559,2037,27029,29059,52,40.4
9/4/2020 17:30,1790,,,28162,,1700,,,53,
9/4/2020 18:00,1436,9634,28426,28997,9363,1357,28443,30351,57.4,43.7
9/4/2020 18:30,1076,,,29633,,1011,,,57.4,
9/4/2020 19:00,711,9489,29082,29691,9248,664,29093,31107,57.4,47.2
9/4/2020 19:30,348,,,29741,,326,,,57.4,
9/4/2020 20:00,119,9403,29146,29674,9079,112,29142,31298,57.4,50
9/4/2020 20:30,26,,,29550,,25,,,57.4,
9/4/2020 21:00,0,9420,29640,29498,9017,0,29613,30741,54.8,46
9/4/2020 21:30,0,,,28884,,0,,,52.5,
9/4/2020 22:00,0,9473,27277,27602,9276,0,27245,28490,52.3,40
9/4/2020 22:30,0,,,26384,,0,,,25.1,
9/4/2020 23:00,0,9693,24426,25178,9526,0,24405,25711,51.5,35.1
9/4/2020 23:30,0,,,23673,,0,,,17.6,
9/5/2020 0:00,0,9908,21374,22293,9779,0,21366,22677,1.5,36.1
9/5/2020 0:30,0,,,20870,,0,,,0,
9/5/2020 1:00,0,9508,19306,19524,9352,0,19328,20374,1.5,30.8
9/5/2020 1:30,0,,,19061,,0,,,0,
9/5/2020 2:00,0,9368,18490,18654,9208,0,18501,19572,2,27
9/5/2020 2:30,0,,,18439,,0,,,51,
9/5/2020 3:00,0,9272,17812,18066,9123,0,17821,18864,28.5,25.2
9/5/2020 3:30,0,,,17817,,0,,,27.4,
9/5/2020 4:00,0,9228,17289,17536,9002,0,17301,18327,29.4,26.2
9/5/2020 4:30,0,,,17481,,0,,,29.4,
9/5/2020 5:00,0,9088,17134,17447,8936,0,17143,18166,2,26.2
9/5/2020 5:30,0,,,17487,,0,,,28.3,
9/5/2020 6:00,0,8993,17743,17681,8960,0,17750,18390,2,27.5
9/5/2020 6:30,0,,,18059,,0,,,49,
9/5/2020 7:00,5,8955,19473,18924,8912,5,19501,20033,1.5,31
9/5/2020 7:30,63,,,19534,,64,,,50.9,
9/5/2020 8:00,412,8925,21570,20917,8868,425,21602,22653,30.7,34.9
9/5/2020 8:30,1056,,,21550,,1091,,,50.9,
9/5/2020 9:00,1804,8975,22311,22192,8973,1859,22599,24421,53,38.4
9/5/2020 9:30,2626,,,22457,,2696,,,52.3,
9/5/2020 10:00,3349,8939,22408,22695,8884,3412,22720,25159,53,39.5
9/5/2020 10:30,3960,,,22845,,3991,,,52.3,
9/5/2020 11:00,4500,8698,22162,22674,8546,4486,22332,25146,53.9,35.8
9/5/2020 11:30,4966,,,22411,,4893,,,53,
9/5/2020 12:00,5290,8308,22286,22384,8170,5156,22384,24879,53,38.6
9/5/2020 12:30,5470,,,22344,,5276,,,52.3,
9/5/2020 13:00,5523,7951,22150,22178,7795,5309,22359,24762,53,40.7
9/5/2020 13:30,5506,,,22031,,5299,,,52.3,
9/5/2020 14:00,5399,7893,21420,21913,7681,5229,21634,23804,27.5,40
9/5/2020 14:30,5219,,,21334,,5110,,,27.5,
9/5/2020 15:00,4913,7979,20764,20859,7729,4903,20963,23453,50.5,35
9/5/2020 15:30,4485,,,20719,,4605,,,25.3,
9/5/2020 16:00,4058,7923,21328,20991,7624,4211,21406,23578,30,32.7
9/5/2020 16:30,3636,,,21301,,3725,,,40,
9/5/2020 17:00,3111,7552,22903,22530,7287,3177,22879,25370,47.5,34.9
9/5/2020 17:30,2488,,,23672,,2575,,,40,
9/5/2020 18:00,1888,6969,24907,25077,6810,1974,24891,27069,17.6,41.5
9/5/2020 18:30,1323,,,26509,,1383,,,40,
9/5/2020 19:00,805,6427,26458,27364,6283,840,26465,27917,59.5,50.8
9/5/2020 19:30,349,,,27644,,359,,,60,
9/5/2020 20:00,86,6004,26982,28063,5790,84,26995,28169,59.5,58.6
9/5/2020 20:30,15,,,28231,,14,,,59.5,
9/5/2020 21:00,0,5652,27791,28542,5332,0,27796,28219,55.5,60
9/5/2020 21:30,0,,,27975,,0,,,20,
9/5/2020 22:00,0,5332,26236,26985,4971,0,26257,26409,35.1,52
9/5/2020 22:30,0,,,26143,,0,,,23.7,
9/5/2020 23:00,0,5114,24131,25160,4833,0,24140,24188,27,38.6
9/5/2020 23:30,0,,,24100,,0,,,18.3,
9/6/2020 0:00,0,5011,21627,22564,4815,0,21643,21817,28.9,43.2
9/6/2020 0:30,0,,,21300,,0,,,52.9,
9/6/2020 1:00,0,4502,20006,20287,4030,0,19989,19692,49,35
9/6/2020 1:30,0,,,19578,,0,,,49,
9/6/2020 2:00,0,4178,19272,19079,3824,0,19249,18893,34.5,30.4
9/6/2020 2:30,0,,,19072,,0,,,49,
9/6/2020 3:00,0,3828,18676,18837,3446,0,18666,18149,49,27.5
9/6/2020 3:30,0,,,18407,,0,,,49,
9/6/2020 4:00,0,3393,18164,18097,3030,0,18164,17615,49,27.9
9/6/2020 4:30,0,,,17994,,0,,,49,
9/6/2020 5:00,0,2924,18015,17997,2638,0,18019,17326,52.5,27.9
9/6/2020 5:30,0,,,17924,,0,,,52.5,
9/6/2020 6:00,0,2535,18306,18017,2274,0,18311,17477,49,31.5
9/6/2020 6:30,0,,,18314,,0,,,49,
9/6/2020 7:00,0,2228,19204,18739,2015,0,19193,18632,49,32.7
9/6/2020 7:30,24,,,19243,,20,,,49,
9/6/2020 8:00,257,2004,20478,20104,1866,252,20483,20209,26,28.3
9/6/2020 8:30,708,,,20972,,714,,,26.7,
9/6/2020 9:00,1286,1853,21816,22219,1755,1312,21959,21716,49,37.9
9/6/2020 9:30,1968,,,22864,,2026,,,40,
9/6/2020 10:00,2604,1761,22886,23765,1633,2681,23022,23144,49,38
9/6/2020 10:30,3182,,,24097,,3261,,,49,
9/6/2020 11:00,3716,1641,23070,24253,1497,3766,23177,23600,29.3,42.8
9/6/2020 11:30,4204,,,24190,,4193,,,18.6,
9/6/2020 12:00,4602,1478,23573,24402,1359,4498,23505,24054,40,41.8
9/6/2020 12:30,4907,,,24648,,4684,,,53,
9/6/2020 13:00,5097,1367,23943,24917,1240,4791,23756,24224,54.3,48.8
9/6/2020 13:30,5173,,,24928,,4828,,,54.3,
9/6/2020 14:00,5162,1329,23586,24681,1224,4832,23491,23655,54.3,46.3
9/6/2020 14:30,5067,,,24251,,4804,,,40,
9/6/2020 15:00,4880,1345,22926,24253,1315,4701,23029,23557,18.7,44.8
9/6/2020 15:30,4604,,,24353,,4517,,,18.7,
9/6/2020 16:00,4279,1350,23371,24790,1411,4233,23430,23782,20,37.6
9/6/2020 16:30,3905,,,25176,,3849,,,52,
9/6/2020 17:00,3400,1329,25111,25779,1412,3372,25131,25810,54.3,47.7
9/6/2020 17:30,2770,,,26964,,2805,,,58,
9/6/2020 18:00,2151,1263,27284,28260,1319,2189,27348,27535,58.9,54.9
9/6/2020 18:30,1555,,,28886,,1537,,,75,
9/6/2020 19:00,978,1103,28500,29252,1185,943,28563,28384,58.9,62.7
9/6/2020 19:30,435,,,29360,,427,,,30,
9/6/2020 20:00,115,957,28819,29471,1091,120,28847,28678,58.9,64.9
9/6/2020 20:30,22,,,29661,,24,,,18.8,
9/6/2020 21:00,0,944,29495,30151,1101,0,29485,28758,58.9,64.9
9/6/2020 21:30,0,,,29288,,0,,,30,
9/6/2020 22:00,0,1050,27665,27935,1192,0,27672,26828,18.9,53.8
9/6/2020 22:30,0,,,26697,,0,,,53.9,
9/6/2020 23:00,0,1246,25263,25528,1360,0,25266,24407,18.9,37.5
9/6/2020 23:30,0,,,23920,,0,,,18.7,
9/7/2020 0:00,0,1482,22294,22318,1614,0,22292,21724,50,53.6
9/7/2020 0:30,0,,,21062,,0,,,49.5,
9/7/2020 1:00,0,1616,20091,20254,1489,0,20115,19860,25.1,40.1
9/7/2020 1:30,0,,,19781,,0,,,28.8,
9/7/2020 2:00,0,1979,19496,19484,1889,0,19518,19252,24.4,35
9/7/2020 2:30,0,,,19330,,0,,,24.1,
9/7/2020 3:00,0,2522,18932,19212,2401,0,18960,18875,25.9,28.1
9/7/2020 3:30,0,,,18736,,0,,,25.9,
9/7/2020 4:00,0,3101,18441,18578,3007,0,18465,18696,47.5,27.9
9/7/2020 4:30,0,,,18414,,0,,,24.2,
9/7/2020 5:00,0,3648,18299,18350,3624,0,18333,18858,15,30.4
9/7/2020 5:30,0,,,18525,,0,,,0.6,
9/7/2020 6:00,0,4095,19495,19203,4135,0,19524,19990,48.1,41.1
9/7/2020 6:30,0,,,20202,,0,,,48.1,
9/7/2020 7:00,0,4453,23438,22305,4477,0,23400,24817,55.3,50.9
9/7/2020 7:30,28,,,24314,,26,,,57,
9/7/2020 8:00,292,4917,27086,26179,4796,296,27064,29431,57,59.4
9/7/2020 8:30,800,,,27561,,815,,,57.8,
9/7/2020 9:00,1400,5506,27999,28568,5299,1404,28342,31022,57,51
9/7/2020 9:30,2069,,,28801,,2038,,,57,
9/7/2020 10:00,2680,6043,28110,29258,5880,2609,28504,30803,51.9,47
9/7/2020 10:30,3219,,,29177,,3104,,,45.9,
9/7/2020 11:00,3692,6546,27488,28769,6403,3493,27885,30413,51.9,42.6
9/7/2020 11:30,4094,,,28811,,3774,,,30,
9/7/2020 12:00,4415,7092,27032,28539,6935,3975,27293,30079,51.9,41
9/7/2020 12:30,4653,,,28397,,4099,,,54,
9/7/2020 13:00,4765,7674,26545,28781,7608,4136,26780,29871,54,38.3
9/7/2020 13:30,4765,,,28748,,4130,,,51.9,
9/7/2020 14:00,4702,8262,26022,28670,8189,4022,26178,29487,55.8,36.6
9/7/2020 14:30,4513,,,28584,,3829,,,51.9,
9/7/2020 15:00,4259,8751,25692,28432,8560,3620,25875,29324,20,34.9
9/7/2020 15:30,3941,,,28238,,3393,,,19.1,
